marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,sentiment
US,51685705,R2288I4NBIN047,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,1,N,Y,"Buggy, unreliable, subpar","Buggy, unreliable, subpar compared to my previous Fire HD 7&#34;, so disappointing. Two lengthy customer service phone calls since I got it in May! The old one was a gift in December 2012. I had used and loved the Kindle app on my iPod Touch for 3 years and was debating a Kindle Fire vs an iPad when a friend made the decision for me. I'm mostly a reader, with a few games and some Internet surfing, maybe a few old TV shows; I used it a lot and bought a LOT of book content because it was much easier to read on the Kindle than the Touch or my iPhone. Until 2.25 years in, this past spring, when the screen started flickering and then breaking up totally. I could not find a solution online and decided to buy a new Fire when it was on sale around Mother's Day. First problem: my books were not all showing in the Cloud. That was lengthy call #1 and included the CS rep saying that I would have to upload each book individually because some had updates (!). Today was lengthy call #2 because the Home icon opened to what looked like the App tab (but wasn't, because it included some books that hadn't been opened in months). That required a factory reset and again, hey, not all of my book content was showing in the Cloud! The CS pushed them out remotely. Not what's supposed to happen! I expect that this one will fail around the 2-year mark, too, and then I will be done with the Fire.",17-08-2015,0
US,13401130,R2YZ8WFP77P211,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,"We already had a Fire 7"" HDX and decided a second Fire would be useful. As a second unit we did not feel ...",This was an addition.  We already had a Fire 7&#34; HDX and decided a second Fire would be useful.  As a second unit we did not feel the added expense of an HDX was necessary and it wasn't.  The HD meets our needs entirely.,17-08-2015,1
US,160886,R3648BF6YMNUWP,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,N,Three Stars,I expected some form of Word and am disappointed that there's not! I do like the color and resolution.,17-08-2015,0
US,5089022,R2TUUS64ON1O8O,B00LCHS1FG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Back reading again. Thanks Amazon,I'm so glad to get my Kindle back. Never new how bad it would be without one after two years of having the other one before it went bad. The new one is more than I expected and I'm enjoying reading again and looking for new books. Amazon always comes thru and your support staff exceed all expectations.,17-08-2015,1
US,6849683,R2KGAQ779GQ4UG,B00KC89C2C,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,I love it!,I love it  !!!  I hope it will last longer then my  first one !! I had it for two years and it couldn't be fixed.,17-08-2015,1
US,23898155,R2POP28BTLAKZ,B00LCHS1FG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,Y,Battery Life Sucks,"I charged my tablet to 100% the night before. I go to work the next day and once I get home to use it, the battery level is already diminished to 10%. I even tried placing the tab on Airplane Mode in the hopes of keeping its battery life longer but battery was still drained.<br /><br />My iPhone 4 (5 years old) can retain its charge for about a week on standby.",17-08-2015,0
US,120294,R16EY8ODNN2ELJ,B00KC89C2C,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Very pleased with it,Very pleased with it. I am 86 and my daughter is teaching me how to use it. I am a coin collector and the<br /><br />book has a lot of GOOD information.,17-08-2015,1
US,12965005,R14GE1Y934OA86,B00LCHRQL6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,1,N,Y,Four Stars,Not all I thought it would be,17-08-2015,1
US,34149866,R1LWQJ03R3EPRG,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Perfect for what I wanted. fast. responsive.,Really just wanted a vessle to run plex in my bedroom. Bought it on prime day so it was a bargain.very happy with it.,17-08-2015,1
US,45781453,R13I5ASQ1TC5V2,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,"With Fire OS 5.0 Developer's Preview, it is now a full featured Lollipop Android experience!","I was originally going to give this device 3 stars. It's an extraordinarily fast device for the price with a brilliant screen. I understood the limitations with the Amazon Marketplace and bought it anyway. However, Fire OS leaves a lot to be desired. This device will not screen cast to my Fire TV. I see no reason for this limitation. In fact, it will not allow Chromecast at all.So, I was going to give this a 3 star review. But if you install Fire OS 5.0, all that changes. You now have a nearly basic Lollipop experience. Did Amazon give up on the Fire OS Carousel? I don't know. All I know is I can have wallpapers and widgets again. You can even install launchers and any google apps. I can now use Chromecast with Netflix. I still can't cast Amazon Prime Instant Videos. I can even install side load play store apps.<br /><br />There is only one con and that is the keyboard. It is very slow to respond. Takes a few seconds to load. Then even when it is displayed, it is isn't done loading so I often type 3 letters that never show up. I finish typing and wait a few more seconds for the letters to catch up to my typing. But since I am missing the first 3, I have to start over again. If you use this as media device, this is not an issue. But if you do light forum discussions as I do, then it is too distracting for my tablet browsing experience. I have confirmed this behavior on 3 other Fird HD 7's owned by my family so it isn't limited to my device. I noticed the issue with all Fire OS 4.x thus far. It's subdued in Fire OS 5.0 but still there.",16-08-2015,1
US,12669364,RXGI3Q993HD2B,B00KC6XV58,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,I love it! It is easy to navigate and the ...,I love it!  It is easy to navigate and the HD makes it easier to read my books and play games.,16-08-2015,1
US,22795941,R1EYI0Z4IADU95,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,1,N,Y,I loved my old Kindle,"I loved my old Kindle, this one just is not even close to the same, not near as comfortable to hold and does not feel as well made. Worse news is, I purchased a Kindle reader for my husband and it is awful - can barely see the screen it is so dark and no way to adjust it.",16-08-2015,0
US,42348662,R32Z0B5KBO7CY5,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,This is great!,"This is my second.  The first one was &#34;adopted&#34; by the grandkids, and I wanted a replacement.  This is great!",16-08-2015,1
US,52501095,R3BBKK28QL7W4G,B00IKPX4GY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,1,N,N,Updated review,"This is a revised review. At first I was disappointed but after a few months I'm pretty satisfied. Yes,  there aren't as many apps as Google play, but I managed to eventually get Roboform on it which is so much better than Amazon First Pass. The silk browser is smooth and fast. And Dialpad let's you use it as a phone with Wi-Fi. Facebook is not the same as the regular site but then it's not the same on a smartphone either. I got it as a Deal of the Day for $77 and it's definitely worth every penny. I gave it four stars only because of the limited apps but its got everything you need.",16-08-2015,1
US,31466195,R2OQ420SWTMLME,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,1,N,N,I loved it during the two weeks that it worked - ...,"I've had this for only  2 weeks and it quit working.  The battery is fully charged but the unit will not turn on.  I loved it during the two weeks that it worked - now, not so much.",16-08-2015,0
US,41286732,R2MAV7KYUVYCXP,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,So glad I brought a new one,"This is my 2nd Kindle.  So glad I brought a new one.  It was cheaper, bigger and better definition.  Very easy to tap into my cloud!!!!",16-08-2015,1
US,46742805,R1IF3VU6VOTHQ5,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,excellent product,Was pleased with the brightness of the HD display.  All around head and shoulders above my old one.,16-08-2015,1
US,14343090,R1LIWXB2CCZYY4,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Y Y get for. what you pay f or,"Great device for books, tv shows & movies. Can be frustrating when you're watching something and time it times out  (but that could be my WiFi). Great product for the pric",16-08-2015,1
US,30931972,R2BK7LLTYE6IG8,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Looking forward to good reads and helpful videos,"So far I am happy with this product.  My grandkids may have to teach me how to use it better, but it will work well for the reasons I purchased it.  Mainly to read books, watch how to videos while I work on projects and play games when my lap top is not available.",16-08-2015,1
US,12822004,R1Q07KAZRQD4SN,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,"Wow, this was a lot nicer than I expected ...","Wow, this was a lot nicer than I expected. And at almost half off....well I wished I had bought a couple more.",16-08-2015,1
US,14595533,R2S3TGWEY3L7Y0,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Great tablet for the money!,16-08-2015,1
US,19482396,R3TN76AXWX5RNN,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,"It's pretty good for the sale price, but not for full price.","Overall, I got this kindle on sale for $60 off during Prime day. It was the only thing I wanted on prime day. It is still all the limitations of an amazon tablet vs a regular tablet -- including the REALLY annoying aspect of going through the internet to use youtube when obviously an app would be a lot easier and less temper-tantrum-throwing on amazon's part. It also feels a bit cheap--plastic-y and a bit of bulk and girth for being so hollow seeming inside. It has some bugs--it tends to freeze up quickly, and it tends to get really confused during high-demand apps like netflix and I've had to power it down and restart it a couple times already because of this issue. I have to completely get out of the program before turning the screen off to fix this.<br /><br />But for $100, it has a lot of memory and space, it saved the day when I needed something else with internet access when the wireless card on my laptop went out, and I use amazon frequently since I have prime so I have access to the shows, and the music, and all of that jazz. I also like having it small enough to shove in my purse or bag to take with me. I do want a bigger tablet eventually, but this is perfect for pulling up a recipe I need to cook with from online, or plugging into the stereo to play music while I do things around the house. It's a great little tablet, if you can get over the amazon-only limitations. A lot of people can't, which is understandable.... but hey, I have a smart phone, and a laptop, and between those two things I can deal with it. Also it DOES support netflix, which is the other really big thing I use it for.<br /><br />Having prime? I think for $100 this tablet is worth it. I would NOT have paid $159 for this tablet, but I thought the $100 price tag was fair.",16-08-2015,1
US,13019198,RDMXD4237K3RW,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,1,N,Y,I dont like this one as much as the earlier ones,I have had several Kindle Fires.  I dont like this one as much as the earlier ones.  I dont want one with games and other foolishness I want to read and you make it difficult for me to do so.  I may have to stop buying from you and try other types.,16-08-2015,0
US,41954527,R1VW5GEW1HX8WQ,B00LCHRQL6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,1,N,N,Nice product... Amazon is the headache,I ordered a 16 gb fire and had it for a week and loved it. It's a little different because it's hard to use anything that amazon doesn't promote but worth a little work i was able to use them.  When i liked at the box i realized they sent me an 8gb. So now I'm trying to get what i originally ordered.  I've never had so much problems with an order from amazon,16-08-2015,0
US,14708234,R1SSCJVDML7K5S,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Love it,16-08-2015,1
US,5271930,R1H3B5M5SS7231,B00KC6XV58,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,1,N,N,Five Stars,"Please tell me what it cost.<br />thanks,  Mary Garland",16-08-2015,1
US,16187390,RGRJFXBKLJGDY,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love the HD 7,16-08-2015,1
US,26723385,R2VLFP9LT7ISBW,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,1,N,Y,OK e-reader,"Meh. I'd classify this as an e-reader, not a tablet.  If a tablet, I'd give it 1 1/2 - 2 stars.<br /><br />This reader's settings are useless combating glare. I had a better experience after applying Boxwave clear touch anti-glare screen and then setting brightness to max. I only purchased this model instead of the Paperwhite because I was told by the salesperson at BestBuy that I'd only be able to use the Overdrive app (my preferred reader for borrowed library books) on this model.  Hope he wasn't mistaken :/<br /><br />It's fine for e- and audio books and games that aren't graphics intensive such as Dots, Mahjong, Spider Solitaire,  Chicktionary. But graduating up even a half step to PandaPop is a disappointing experience coming off one's smartphone (Samsung Note 3 in my case).<br /><br />The big plus is the pricetag. At $140, I have *no* qualms using it at the beach/pool, lol. ;-)",16-08-2015,0
US,15777856,RL9W0WORP43I7,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Love It!,"So far excellent tablet for reading, watching programs and ease of use.  It's size contributes to its versatility.  It is a good go to tablet to use instead of larger tablets and/or laptops.  Love it.",16-08-2015,1
US,29743922,R8N0BDDGVPQMQ,B00LCHS1FG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,just what we needed at a good price,16-08-2015,1
US,13270068,R3UMGQ7X3ME3J,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Awesome! Delivered on time,"Awesome! Delivered on time, box could bang all over inside though so adding air packs or something to keep it packed tight and padded would be a lot nicer. It made me worry if it could have been damaged in shipping. It works fine though so far :) Takes beautiful crisp pictures, little heavy for me to hold and a bit large for my hands compared to the smaller original Kindle Fire, but that's just because I have finger joint issues and small hands. Speakers sound very nice, clear without any distortion and the double speakers really made watching movies or listening to music a much more enjoyable experience. I'm going to save up and buy my mother one for Christmas, she's 60 and technically challenged but I believe Kindles are much easier to use than most tablets I have tried (as far as a easy to learn use of a tablet). I bought mine through the FingerHut credit rebuilding store/website. Amazon handled the purchase/shipping of it though. I felt much safer/confident knowing Amazon was the one the Kindle was coming from.",16-08-2015,1
US,46882909,R2FS6JRR89FQ9B,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Great deal!,16-08-2015,1
US,8176421,R1596CF83YTIR0,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,1,N,N,Wont replace your desktop,"Slow.  Hangs up.  Does not respond to commands.  Cannot adjust audio tone or vol for keyboard taps.  Hi res display, good color.  Ample audio vol for music, movies.",16-08-2015,0
